20250723231205,187.73
20250723231206,175.58
20250723231208,175.80
20250723231209,176.31
20250723231211,175.61
20250723231212,177.48
20250723231214,175.46
20250723231215,176.41
20250723231217,176.92
20250723231218,179.89
20250723231220,0.00
20250723231221,176.10
20250723231223,175.75
20250723231225,175.70
20250723231226,175.66
20250723231228,176.53
20250723231229,177.05
20250723231231,175.24
20250723231232,176.95
20250723231234,0.00
20250723231235,176.97
20250723231237,176.49
20250723231238,176.95
20250723231240,175.76
20250723231241,177.45
20250723231243,175.75
20250723231244,177.04
20250723231246,177.02
20250723231247,176.99
20250723231249,175.71
20250723231250,179.13
20250723231252,176.56
20250723231253,174.79
20250723231255,352.00
20250723231256,175.34
20250723231258,174.98
20250723231259,183.45
20250723231301,175.34
20250723231302,190.16
20250723231304,175.18
20250723231305,175.59
20250723231307,175.08
20250723231308,176.05
20250723231310,176.04
20250723231311,182.73
20250723231313,176.58
20250723231314,190.06
20250723231316,177.90
20250723231317,181.00
20250723231319,175.34
20250723231320,175.90
20250723231322,175.71
20250723231323,0.00
20250723231325,176.14
20250723231327,175.29
20250723231328,175.42
20250723231330,177.33
20250723231331,176.54
20250723231333,175.70
20250723231334,177.36
20250723231336,175.61
20250723231337,175.52
20250723231339,176.12
20250723231340,175.44
20250723231342,175.00
20250723231343,177.14
20250723231345,175.00
20250723231346,175.78
20250723231348,175.25
20250723231349,174.83
20250723231351,175.70
20250723231352,176.14
20250723231354,175.10
20250723231355,177.36
20250723231357,175.85
20250723231358,175.80
20250723231400,177.02
20250723231401,175.24
20250723231403,176.51
20250723231404,177.90
20250723231406,178.40
20250723231407,176.22
20250723231409,175.35
20250723231410,175.87
20250723231412,176.75
20250723231413,187.63
20250723231415,176.68
20250723231416,176.85
20250723231418,177.21
20250723231419,176.26
20250723231421,177.19
20250723231422,174.56
20250723231424,175.49
20250723231425,175.32
20250723231427,177.00
20250723231428,175.66
20250723231430,0.00
20250723231432,176.70
20250723231433,176.68
20250723231435,175.83
20250723231436,175.30
20250723231438,177.19
20250723231439,175.87
20250723231441,176.66
20250723231442,177.62
20250723231444,176.26
20250723231445,177.62
20250723231447,176.60
20250723231448,175.81
20250723231450,175.52
20250723231451,176.24
20250723231453,175.44
20250723231454,175.93
20250723231456,176.32
20250723231457,175.25
20250723231459,175.27
20250723231500,176.02
20250723231502,176.44
20250723231503,0.00
20250723231505,175.08
20250723231506,175.22
20250723231508,188.79
20250723231509,175.13
20250723231511,176.94
20250723231512,189.19
20250723231514,175.30
20250723231515,177.33
20250723231517,176.05
20250723231518,175.70
20250723231520,179.45
20250723231521,176.85
20250723231523,187.95
20250723231524,181.13
20250723231526,174.85
20250723231527,175.75
20250723231529,176.07
20250723231530,176.99
20250723231532,176.66
20250723231533,175.80
20250723231535,191.54
20250723231537,176.29
20250723231538,177.05
20250723231540,0.00
20250723231541,176.78
20250723231543,175.85
20250723231544,176.37
20250723231546,176.17
20250723231547,177.04
20250723231549,176.19
20250723231550,176.61
20250723231552,177.46
20250723231553,176.71
20250723231555,176.36
20250723231556,176.78
20250723231558,176.02
20250723231559,176.54
20250723231601,177.14
20250723231602,176.21
20250723231604,176.60
20250723231605,176.60
20250723231607,176.07
20250723231608,176.15
20250723231610,176.99
20250723231611,175.71
20250723231613,176.24
20250723231614,175.83
20250723231616,179.28
20250723231617,178.16
20250723231619,179.03
20250723231620,176.78
20250723231622,176.39
20250723231623,176.80
20250723231625,176.41
20250723231626,175.98
20250723231628,176.54
20250723231629,177.87
20250723231631,177.04
20250723231632,355.39
20250723231634,178.67
20250723231635,177.85
20250723231637,178.38
20250723231638,176.22
20250723231640,177.40
20250723231642,176.94
20250723231643,176.12
20250723231645,178.77
20250723231646,177.89
20250723231648,178.01
20250723231649,176.32
20250723231651,176.73
20250723231652,178.67
20250723231654,177.55
20250723231655,177.97
20250723231657,177.23
20250723231658,177.65
20250723231700,177.65
20250723231701,175.97
20250723231703,176.82
20250723231704,176.26
20250723231706,180.17
20250723231707,179.84
20250723231709,177.23
20250723231710,179.35
20250723231712,177.57
20250723231713,178.09
20250723231715,176.87
20250723231716,176.46
20250723231718,176.78
20250723231719,176.77
20250723231721,178.98
20250723231722,176.85
20250723231724,178.21
20250723231725,178.74
20250723231727,177.97
20250723231728,177.89
20250723231730,178.72
20250723231731,177.36
20250723231733,0.00
20250723231734,177.34
20250723231736,180.69
20250723231737,178.13
20250723231739,176.88
20250723231740,179.04
20250723231742,176.51
20250723231743,176.49
20250723231745,176.95
20250723231747,177.77
20250723231748,178.69
20250723231750,177.45
20250723231751,177.41
20250723231753,178.57
20250723231754,177.90
20250723231756,178.67
20250723231757,177.09
20250723231759,177.48
20250723231800,177.84
20250723231802,179.54
20250723231803,177.87
20250723231805,177.48
20250723231806,178.74
20250723231808,177.41
20250723231809,179.60
20250723231811,177.87
20250723231812,177.57
20250723231814,176.27
20250723231815,177.55
20250723231817,178.77
20250723231818,177.90
20250723231820,177.87
20250723231821,178.69
20250723231823,178.72
20250723231824,177.57
20250723231826,177.14
20250723231827,360.74
20250723231829,178.93
20250723231830,180.10
20250723231832,177.05
20250723231833,177.97
20250723231835,176.61
20250723231836,179.76
20250723231838,179.81
20250723231839,176.61
20250723231841,177.48
20250723231842,177.02
20250723231844,176.99
20250723231845,179.20
20250723231847,178.89
20250723231848,178.91
20250723231850,178.79
20250723231851,177.11
20250723231853,179.66
20250723231855,177.50
20250723231856,179.72
20250723231858,177.63
20250723231859,177.99
20250723231901,177.92
20250723231902,178.79
20250723231904,178.76
20250723231905,177.94
20250723231907,177.09
20250723231908,180.68
20250723231910,176.36
20250723231911,178.14
20250723231913,178.86
20250723231914,178.84
20250723231916,178.84
20250723231917,179.43
20250723231919,177.33
20250723231920,178.14
20250723231922,179.67
20250723231923,177.57
20250723231925,356.64
20250723231926,177.68
20250723231928,177.55
20250723231929,177.99
20250723231931,176.71
20250723231932,176.83
20250723231934,178.21
20250723231935,178.62
20250723231937,176.71
20250723231938,177.97
20250723231940,176.70
20250723231941,177.12
20250723231943,177.74
20250723231944,178.18
20250723231946,178.60
20250723231947,178.93
20250723231949,176.70
20250723231950,176.70
20250723231952,180.18
20250723231953,178.19
20250723231955,177.75
20250723231956,178.91
20250723231958,178.06
20250723232000,177.17
20250723232001,178.14
20250723232003,177.84
20250723232004,176.49
20250723232006,178.69
20250723232007,177.62
20250723232009,178.89
20250723232010,179.84
20250723232012,178.16
20250723232013,176.46
20250723232015,179.38
20250723232016,177.67
20250723232018,181.51
20250723232019,179.50
20250723232021,179.83
20250723232022,178.52
20250723232024,176.73
20250723232025,177.65
20250723232027,177.72
20250723232028,177.34
20250723232030,180.25
20250723232031,181.12
20250723232033,178.09
20250723232034,178.23
20250723232036,178.65
20250723232037,177.72
20250723232039,179.37
20250723232040,178.09
20250723232042,177.23
20250723232043,176.48
20250723232045,355.21
20250723232046,176.80
20250723232048,177.33
20250723232049,177.40
20250723232051,176.95
20250723232052,177.79
20250723232054,177.36
20250723232055,178.50
20250723232057,177.65
20250723232058,178.52
20250723232100,179.57
20250723232101,177.38
20250723232103,178.45
20250723232105,180.27
20250723232106,177.29
20250723232108,176.49
20250723232109,178.53
20250723232111,179.15
20250723232112,178.13
20250723232114,177.65
20250723232115,177.21
20250723232117,192.81
20250723232118,178.72
20250723232120,178.62
20250723232121,178.40
20250723232123,177.85
20250723232124,177.82
20250723232126,184.11
20250723232127,177.40
20250723232129,177.84
20250723232130,177.38
20250723232132,177.84
20250723232133,178.41
20250723232135,176.44
20250723232136,355.62
20250723232138,177.29
20250723232139,179.43
20250723232141,177.43
20250723232142,180.44
20250723232144,177.43
20250723232145,178.60
20250723232147,178.45
20250723232148,180.34
20250723232150,179.08
20250723232151,184.50
20250723232153,177.50
20250723232154,180.03
20250723232156,356.20
20250723232157,177.46
20250723232159,179.10
20250723232200,178.65
20250723232202,178.67
20250723232203,178.74
20250723232205,177.46
20250723232206,177.87
20250723232208,179.08
20250723232210,178.65
20250723232211,179.06
20250723232213,179.57
20250723232214,177.38
20250723232216,178.65
20250723232217,356.59
20250723232219,178.64
20250723232220,179.04
20250723232222,176.53
20250723232223,177.04
20250723232225,177.89
20250723232226,177.92
20250723232228,177.38
20250723232229,178.59
20250723232231,191.11
20250723232232,177.38
20250723232234,179.91
20250723232235,178.55
20250723232237,191.74
20250723232238,179.32
20250723232240,0.00
20250723232241,176.75
20250723232243,177.53
20250723232244,176.14
20250723232246,357.77
20250723232247,177.84
20250723232249,179.04
20250723232250,177.84
20250723232252,357.65
20250723232253,176.49
20250723232255,176.95
20250723232256,176.99
20250723232258,176.41
20250723232259,177.74
20250723232301,177.67
20250723232302,176.75
20250723232304,178.43
20250723232305,191.74
20250723232307,178.41
20250723232308,178.60
20250723232310,177.31
20250723232312,177.26
20250723232313,176.70
20250723232315,178.86
20250723232316,179.28
20250723232318,177.17
20250723232319,180.01
20250723232321,177.80
20250723232322,176.61
20250723232324,176.58
20250723232325,177.40
20250723232327,177.02
20250723232328,176.68
20250723232330,178.76
20250723232331,0.00
20250723232333,176.82
20250723232334,177.77
20250723232336,178.96
20250723232337,177.34
20250723232339,176.48
20250723232340,177.23
20250723232342,177.07
20250723232343,175.93
20250723232345,0.00
20250723232346,178.94
20250723232348,176.71
20250723232349,176.21
20250723232351,177.48
20250723232352,176.66
20250723232354,175.39
20250723232355,175.83
20250723232357,175.39
20250723232358,177.65
20250723232400,178.02
20250723232401,176.19
20250723232403,175.42
20250723232404,177.65
20250723232406,178.45
20250723232407,176.24
20250723232409,176.32
20250723232410,177.05
20250723232412,176.32
20250723232414,178.33
20250723232415,177.02
20250723232417,177.11
20250723232418,177.87
20250723232420,177.65
20250723232421,179.32
20250723232423,176.99
20250723232424,176.15
20250723232426,177.02
20250723232427,177.80
20250723232429,175.66
20250723232430,177.87
20250723232432,176.58
20250723232433,175.80
20250723232435,176.14
20250723232436,177.45
20250723232438,0.00
20250723232439,175.49
20250723232441,177.29
20250723232442,176.10
20250723232444,177.87
20250723232445,176.99
20250723232447,176.10
20250723232448,176.12
20250723232450,177.29
20250723232451,0.00
20250723232453,187.90
20250723232454,178.98
20250723232456,176.04
20250723232457,176.97
20250723232459,177.05
20250723232500,176.54
20250723232502,176.02
20250723232503,177.79
20250723232505,176.46
20250723232506,179.52
20250723232508,176.41
20250723232509,177.65
20250723232511,175.80
20250723232512,176.82
20250723232514,177.26
20250723232516,176.36
20250723232517,177.74
20250723232519,178.57
20250723232520,179.08
20250723232522,0.00
20250723232523,176.60
20250723232525,178.60
20250723232526,177.19
20250723232528,178.55
20250723232529,176.26
20250723232531,178.41
20250723232532,177.33
20250723232534,177.97
20250723232535,176.88
20250723232537,176.85
20250723232538,175.15
20250723232540,178.11
20250723232541,175.92
20250723232543,175.58
20250723232544,178.07
20250723232546,176.53
20250723232547,175.59
20250723232549,175.95
20250723232550,178.06
20250723232552,176.37
20250723232553,0.00
20250723232555,176.43
20250723232556,176.43
20250723232558,175.93
20250723232559,177.70
20250723232601,176.71
20250723232602,353.75
20250723232604,176.43
20250723232605,175.93
20250723232607,178.09
20250723232608,176.24
20250723232610,175.88
20250723232611,176.65
20250723232613,175.80
20250723232614,175.78
20250723232616,174.96
20250723232618,176.73
20250723232619,176.31
20250723232621,177.12
20250723232622,177.53
20250723232624,176.73
20250723232625,176.77
20250723232627,176.46
20250723232628,176.36
20250723232630,181.00
20250723232631,190.04
20250723232633,177.62
20250723232634,175.30
20250723232636,176.15
20250723232637,175.73
20250723232639,0.00
20250723232640,176.70
20250723232642,176.37
20250723232643,176.68
20250723232645,177.21
20250723232646,178.07
20250723232648,177.09
20250723232649,177.12
20250723232651,176.21
20250723232652,175.76
20250723232654,175.35
20250723232655,176.71
20250723232657,177.57
20250723232658,179.28
20250723232700,175.93
20250723232701,176.53
20250723232703,176.10
20250723232704,178.47
20250723232706,186.73
20250723232707,177.89
20250723232709,176.63
20250723232710,175.41
20250723232712,177.53
20250723232713,177.40
20250723232715,176.54
20250723232716,177.84
20250723232718,175.18
20250723232719,175.12
20250723232721,174.93
20250723232723,176.95
20250723232724,175.61
20250723232726,175.46
20250723232727,175.03
20250723232729,176.22
20250723232730,181.20
20250723232732,175.76
20250723232733,175.76
20250723232735,177.12
20250723232736,176.21
20250723232738,177.29
20250723232739,175.25
20250723232741,0.00
20250723232742,179.23
20250723232744,175.76
20250723232745,174.96
20250723232747,177.14
20250723232748,176.21
20250723232750,176.29
20250723232751,177.12
20250723232753,176.65
20250723232754,176.17
20250723232756,178.65
20250723232757,180.05
20250723232759,176.68
20250723232800,175.83
20250723232802,175.32
20250723232803,175.39
20250723232805,177.84
20250723232806,176.31
20250723232808,176.14
20250723232809,176.99
20250723232811,175.63
20250723232812,177.70
20250723232814,176.95
20250723232815,176.02
20250723232817,177.74
20250723232818,176.19
20250723232820,177.84
20250723232821,177.82
20250723232823,179.21
20250723232824,177.12
20250723232826,176.92
20250723232827,176.87
20250723232829,181.88
20250723232831,177.82
20250723232832,176.26
20250723232834,175.00
20250723232835,176.17
20250723232837,175.83
20250723232838,177.09
20250723232840,177.19
20250723232841,177.53
20250723232843,177.12
20250723232844,176.99
20250723232846,174.73
20250723232847,176.04
20250723232849,175.17
20250723232850,177.43
20250723232852,176.17
20250723232853,177.04
20250723232855,176.68
20250723232856,175.20
20250723232858,175.68
20250723232859,177.29
20250723232901,176.68
20250723232902,177.57
20250723232904,186.39
20250723232905,177.29
20250723232907,176.87
20250723232908,176.56
20250723232910,177.09
20250723232911,177.41
20250723232913,176.63
20250723232914,178.76
20250723232916,175.90
20250723232917,176.88
20250723232919,178.62
20250723232920,0.00
20250723232922,0.00
20250723232923,178.93
20250723232925,176.37
20250723232926,176.05
20250723232928,176.10
20250723232929,176.49
20250723232931,175.58
20250723232933,175.22
20250723232934,177.02
20250723232936,176.99
20250723232937,0.00
20250723232939,177.70
20250723232940,175.29
20250723232942,176.12
20250723232943,178.30
20250723232945,177.45
20250723232946,176.22
20250723232948,176.54
20250723232949,176.12
20250723232951,176.56
20250723232952,177.89
20250723232954,176.63
20250723232955,177.53
20250723232957,177.23
20250723232958,175.95
20250723233000,176.77
20250723233001,178.06
20250723233003,176.46
20250723233004,176.92
20250723233006,176.63
20250723233007,176.15
20250723233009,178.79
20250723233010,175.80
20250723233012,177.58
20250723233013,177.45
20250723233015,176.15
20250723233016,178.79
20250723233018,181.00
20250723233019,181.13
20250723233021,179.32
20250723233022,177.51
20250723233024,176.24
20250723233025,177.96
20250723233027,178.01
20250723233028,177.09
20250723233030,178.81
20250723233031,190.93
20250723233033,179.62
20250723233034,178.79
20250723233036,177.02
20250723233038,182.19
20250723233039,177.63
20250723233041,175.85
20250723233042,176.31
20250723233044,178.82
20250723233045,176.68
20250723233047,179.60
20250723233048,178.77
20250723233050,178.77
20250723233051,178.77
20250723233053,177.29
20250723233054,178.99
20250723233056,176.87
20250723233057,177.28
20250723233059,182.27
20250723233100,178.45
20250723233102,177.21
20250723233103,177.29
20250723233105,177.72
20250723233106,177.68
20250723233108,182.75
20250723233109,175.88
20250723233111,177.17
20250723233112,177.16
20250723233114,177.60
20250723233115,176.32
20250723233117,176.77
20250723233118,176.32
20250723233120,176.75
20250723233121,179.38
20250723233123,176.83
20250723233124,176.37
20250723233126,178.09
20250723233127,177.68
20250723233129,177.67
20250723233130,177.68
20250723233132,177.67
20250723233133,182.65
20250723233135,176.92
20250723233136,178.70
20250723233138,178.65
20250723233139,179.89
20250723233141,177.74
20250723233142,177.40
20250723233144,177.40
20250723233146,176.97
20250723233147,177.84
20250723233149,177.41
20250723233150,177.84
20250723233152,176.97
20250723233153,176.54
20250723233155,177.02
20250723233156,177.85
20250723233158,176.48
20250723233159,180.81
20250723233201,176.90
20250723233202,176.10
20250723233204,178.67
20250723233205,177.36
20250723233207,177.40
20250723233208,177.48
20250723233210,190.82
20250723233211,178.64
20250723233213,178.65
20250723233214,177.46
20250723233216,177.90
20250723233217,177.48
20250723233219,176.65
20250723233220,178.01
20250723233222,178.82
20250723233223,179.30
20250723233225,7.48
20250723233226,176.66
20250723233228,179.16
20250723233229,179.18
20250723233231,177.46
20250723233232,178.72
20250723233234,180.49
20250723233235,177.53
20250723233237,178.84
20250723233238,178.01
20250723233240,178.79
20250723233241,179.18
20250723233243,178.72
20250723233244,178.70
20250723233246,177.02
20250723233247,177.00
20250723233249,178.81
20250723233250,177.19
20250723233252,176.70
20250723233253,177.96
20250723233255,177.53
20250723233257,179.20
20250723233258,178.02
20250723233300,178.89
20250723233301,178.07
20250723233303,177.67
20250723233304,177.96
20250723233306,178.82
20250723233307,177.02
20250723233309,178.79
20250723233310,178.77
20250723233312,177.17
20250723233313,177.21
20250723233315,177.62
20250723233316,176.34
20250723233318,180.13
20250723233319,177.60
20250723233321,176.80
20250723233322,176.78
20250723233324,178.57
20250723233325,177.97
20250723233327,176.70
20250723233328,177.21
20250723233330,177.53
20250723233331,177.62
20250723233333,177.53
20250723233334,177.55
20250723233336,176.68
20250723233337,177.94
20250723233339,177.92
20250723233340,179.28
20250723233342,180.66
20250723233343,178.53
20250723233345,178.13
20250723233346,178.02
20250723233348,178.89
20250723233349,178.86
20250723233351,177.16
20250723233352,176.75
20250723233354,177.60
20250723233355,178.89
20250723233357,180.95
20250723233358,178.09
20250723233400,176.80
20250723233401,177.68
20250723233403,178.09
20250723233405,178.53
20250723233406,178.52
20250723233408,180.20
20250723233409,176.75
20250723233411,177.67
20250723233412,176.73
20250723233414,178.91
20250723233415,177.17
20250723233417,177.58
20250723233418,178.45
20250723233420,178.01
20250723233421,190.08
20250723233423,178.35
20250723233424,179.77
20250723233426,179.33
20250723233427,177.74
20250723233429,176.82
20250723233430,178.40
20250723233432,180.23
20250723233433,177.65
20250723233435,179.35
20250723233436,181.02
20250723233438,178.89
20250723233439,179.45
20250723233441,179.42
20250723233442,178.45
20250723233444,176.90
20250723233445,177.33
20250723233447,176.48
20250723233448,176.88
20250723233450,177.34
20250723233451,177.79
20250723233453,176.49
20250723233454,181.13
20250723233456,180.68
20250723233457,176.87
20250723233459,179.50
20250723233500,177.29
20250723233502,178.40
20250723233503,177.74
20250723233505,176.87
20250723233506,177.31
20250723233508,178.52
20250723233509,177.65
20250723233511,177.62
20250723233513,178.59
20250723233514,0.00
20250723233516,178.64
20250723233517,177.74
20250723233519,181.19
20250723233520,178.98
20250723233522,178.55
20250723233523,178.99
20250723233525,179.81
20250723233526,178.59
20250723233528,177.26
20250723233529,178.40
20250723233531,177.26
20250723233532,177.63
20250723233534,178.38
20250723233535,177.23
20250723233537,177.55
20250723233538,176.71
20250723233540,179.59
20250723233541,177.45
20250723233543,176.02
20250723233544,176.83
20250723233546,179.37
20250723233547,178.64
20250723233549,185.76
20250723233550,178.94
20250723233552,178.52
20250723233553,177.46
20250723233555,179.55
20250723233556,176.53
20250723233558,177.36
20250723233559,178.62
20250723233601,176.34
20250723233602,176.36
20250723233604,177.19
20250723233605,0.00
20250723233607,177.45
20250723233608,177.24
20250723233610,177.50
20250723233611,177.97
20250723233613,0.00
20250723233615,177.11
20250723233616,176.12
20250723233618,182.00
20250723233619,176.61
20250723233621,177.96
20250723233622,176.26
20250723233624,178.64
20250723233625,176.51
20250723233627,177.43
20250723233628,176.51
20250723233630,180.66
20250723233631,178.94
20250723233633,175.51
20250723233634,176.41
20250723233636,177.21
20250723233637,176.43
20250723233639,177.19
20250723233640,178.36
20250723233642,175.08
20250723233643,176.71
20250723233645,178.04
20250723233646,175.49
20250723233648,0.00
20250723233649,176.77
20250723233651,177.62
20250723233652,177.14
20250723233654,175.87
20250723233655,177.14
20250723233657,176.61
20250723233658,177.12
20250723233700,179.26
20250723233701,177.89
20250723233703,176.63
20250723233704,177.38
20250723233706,178.65
20250723233707,177.40
20250723233709,177.04
20250723233710,177.43
20250723233712,175.30
20250723233713,177.57
20250723233715,174.93
20250723233717,177.00
20250723233718,176.48
20250723233720,179.11
20250723233721,176.99
20250723233723,183.41
20250723233724,179.11
20250723233726,4.98
20250723233727,177.74
20250723233729,0.00
20250723233730,180.27
20250723233732,5.83
20250723233733,176.37
20250723233735,7.39
20250723233736,4.13
20250723233738,175.97
20250723233739,175.97
20250723233741,0.00
20250723233742,176.41
20250723233744,176.32
20250723233745,176.51
20250723233747,6.43
20250723233748,0.00
20250723233750,177.60
20250723233751,176.85
20250723233753,176.36
20250723233754,6.51
20250723233756,176.26
20250723233757,174.90
20250723233759,177.85
20250723233800,176.24
20250723233802,176.68
20250723233803,177.09
20250723233805,177.43
20250723233806,175.41
20250723233808,175.32
20250723233809,175.95
20250723233811,174.98
20250723233812,0.00
20250723233814,7.04
20250723233815,7.14
20250723233817,175.63
20250723233818,175.58
20250723233820,176.83
20250723233821,179.01
20250723233823,176.88
20250723233824,22.29
20250723233826,0.00
20250723233828,6.55
20250723233829,175.44
20250723233831,178.07
20250723233832,176.31
20250723233834,0.00
20250723233835,0.00
20250723233837,0.00
20250723233838,0.00
20250723233840,0.00
20250723233841,0.00
20250723233843,175.75
20250723233844,176.54
20250723233846,176.54
20250723233847,176.21
20250723233849,175.85
20250723233850,175.78
20250723233852,0.00
20250723233853,0.00
20250723233855,0.00
20250723233856,176.44
20250723233858,178.40
20250723233859,179.60
20250723233901,189.77
20250723233902,176.63
20250723233904,174.44
20250723233905,175.35
20250723233907,191.52
20250723233908,176.58
20250723233910,175.61
20250723233912,174.88
20250723233913,175.22
20250723233915,177.92
20250723233916,175.41
20250723233918,174.86
20250723233919,183.67
20250723233921,175.64
20250723233922,175.22
20250723233924,176.51
20250723233925,175.75
20250723233927,175.39
20250723233928,0.00
20250723233930,0.00
20250723233931,175.13
20250723233933,174.37
20250723233934,176.07
20250723233936,176.92
20250723233937,176.58
20250723233939,175.66
20250723233940,0.00
20250723233942,0.00
20250723233943,0.00
20250723233945,5.54
20250723233946,176.02
20250723233948,0.00
20250723233949,178.65
20250723233951,176.54
20250723233952,7.05
20250723233954,5.58
20250723233955,175.97
20250723233957,0.00
20250723233958,0.00
20250723234000,0.00
20250723234002,0.00
20250723234003,176.12
20250723234005,175.71
20250723234006,176.48
20250723234008,177.63
20250723234009,174.68
20250723234011,174.69
20250723234012,174.98
20250723234014,175.13
20250723234015,175.58
20250723234017,176.43
20250723234018,6.07
20250723234020,174.37
20250723234021,178.18
20250723234023,0.00
20250723234024,0.00
20250723234026,0.00
20250723234027,0.00
20250723234029,0.00
20250723234030,176.15
20250723234032,176.14
20250723234033,176.88
20250723234035,174.74
20250723234036,175.41
20250723234038,175.42
20250723234039,177.60
20250723234041,178.81
20250723234042,0.00
20250723234044,0.00
20250723234045,0.00
20250723234047,177.60
20250723234049,0.00
20250723234050,7.53
20250723234052,0.00
20250723234053,0.00
20250723234055,175.52
20250723234056,176.53
20250723234058,4.25
20250723234059,0.00
20250723234101,0.00
20250723234102,176.02
20250723234104,189.69
20250723234105,176.61
20250723234107,175.73
20250723234108,9.32
20250723234110,0.00
20250723234111,0.00
20250723234113,0.00
20250723234114,0.00
20250723234116,0.00
20250723234117,0.00
20250723234119,0.00
20250723234120,174.69
20250723234122,175.51
20250723234123,0.00
20250723234125,175.98
20250723234127,175.88
20250723234128,175.39
20250723234130,177.57
20250723234131,175.01
20250723234133,175.44
20250723234134,175.85
20250723234136,175.56
20250723234137,174.69
20250723234139,174.81
20250723234140,176.07
20250723234142,175.15
20250723234143,175.39
20250723234145,175.87
20250723234146,187.90
20250723234148,175.95
20250723234149,175.64
20250723234151,174.69
20250723234152,175.15
20250723234154,176.04
20250723234155,174.81
20250723234157,178.62
20250723234158,175.13
20250723234200,176.51
20250723234201,175.66
20250723234203,175.39
20250723234204,176.48
20250723234206,175.61
20250723234207,174.88
20250723234209,174.05
20250723234210,
